Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Cluster
Role-Playing,0.0,0.0,0.25,6.938893903907228e-18,0.25,1
Racing,0.12,0.1,0.0,0.03,0.25,2
Action,0.18,0.05,0.0,0.020000000000000004,0.25,0
Sports,0.05999999999999997,0.13,0.0,0.06,0.25,1
Role-Playing,0.0,0.0,0.23,0.020000000000000004,0.25,1
Action,0.21,0.01999999999999999,0.0,0.020000000000000004,0.25,0
Misc,0.18,0.07000000000000002,0.0,6.938893903907228e-18,0.25,2
Sports,0.19,0.05,0.0,0.010000000000000002,0.25,1
Misc,0.19,0.05,0.0,0.010000000000000002,0.25,2
Fighting,0.14,0.09,0.0,0.020000000000000004,0.25,0
Shooter,0.16000000000000003,0.08,0.0,0.010000000000000002,0.25,1
Racing,0.23,0.0,0.0,0.020000000000000004,0.25,2
Fighting,0.0,0.0,0.25,6.938893903907228e-18,0.25,0
Fighting,0.21,0.01999999999999999,0.0,0.020000000000000004,0.25,0
Sports,0.14,0.08,0.0,0.020000000000000004,0.25,1
Role-Playing,0.16000000000000003,0.04000000000000001,0.05,6.938893903907228e-18,0.25,1
Sports,0.23,0.01999999999999999,0.0,6.938893903907228e-18,0.25,1
Sports,0.2,0.05,0.0,6.938893903907228e-18,0.25,1
Misc,0.2,0.05,0.0,6.938893903907228e-18,0.25,2
Racing,0.2,0.05,0.0,6.938893903907228e-18,0.25,2
Racing,0.10999999999999999,0.13,0.0,0.010000000000000002,0.25,2
Action,0.2,0.05,0.0,6.938893903907228e-18,0.25,0
Sports,0.23,0.01999999999999999,0.0,6.938893903907228e-18,0.25,1
Sports,0.2,0.05,0.0,6.938893903907228e-18,0.25,1
Fighting,0.07,0.14,0.0,0.04,0.25,0
Misc,0.0,0.21,0.0,0.04,0.25,2
Action,0.12,0.1,0.0,0.03,0.25,0
Fighting,0.19,0.05,0.0,0.010000000000000002,0.25,0
Platform,0.12,0.1,0.0,0.03,0.25,2
Racing,0.0,0.0,0.23,0.020000000000000004,0.25,2
Simulation,0.19,0.05,0.0,0.010000000000000002,0.25,1
Misc,0.14,0.09,0.0,0.020000000000000004,0.25,2
Role-Playing,0.15,0.07000000000000002,0.0,0.020000000000000004,0.25,1
Sports,0.12,0.1,0.0,0.03,0.25,1
Role-Playing,0.0,0.010000000000000009,0.24,6.938893903907228e-18,0.25,1
Sports,0.0,0.0,0.25,6.938893903907228e-18,0.25,1
Adventure,0.08000000000000002,0.13,0.0,0.04,0.25,0
Adventure,0.0,0.0,0.25,6.938893903907228e-18,0.25,0
Action,0.02999999999999997,0.17,0.0,0.04,0.25,0
Adventure,0.18,0.05,0.0,0.020000000000000004,0.25,0
Role-Playing,0.17,0.04000000000000001,0.0,0.04,0.25,1
Role-Playing,0.10999999999999999,0.01999999999999999,0.1,0.010000000000000002,0.25,1
Role-Playing,0.1,0.010000000000000009,0.12,0.020000000000000004,0.25,1
Action,0.02999999999999997,0.03,0.18,0.010000000000000002,0.25,0
Misc,0.2,0.03,0.0,0.020000000000000004,0.25,2
Sports,0.14,0.09,0.0,0.020000000000000004,0.25,1
Shooter,0.2,0.03,0.0,0.020000000000000004,0.25,1
Role-Playing,0.18,0.07000000000000002,0.0,6.938893903907228e-18,0.25,1
Sports,0.0,0.0,0.24,0.010000000000000002,0.25,1
Action,0.14,0.08,0.0,0.03,0.25,0
Action,0.14,0.09,0.0,0.020000000000000004,0.25,0
Action,0.19,0.04000000000000001,0.0,0.020000000000000004,0.25,0
Sports,0.0,0.0,0.25,6.938893903907228e-18,0.25,1
Action,0.16000000000000003,0.05,0.03,0.020000000000000004,0.25,0
Platform,0.12,0.09,0.0,0.04,0.25,2
Action,0.0,0.0,0.25,6.938893903907228e-18,0.25,0
Action,0.10999999999999999,0.11,0.0,0.020000000000000004,0.25,0
Action,0.12,0.09,0.0,0.03,0.25,0
Simulation,0.16000000000000003,0.06,0.0,0.020000000000000004,0.25,1
Action,0.23,0.010000000000000009,0.0,6.938893903907228e-18,0.25,0
Shooter,0.19,0.05,0.0,0.010000000000000002,0.25,1
Role-Playing,0.14,0.09,0.0,0.020000000000000004,0.25,1
Misc,0.07,0.13,0.0,0.05,0.25,2
Simulation,0.19,0.010000000000000009,0.03,0.020000000000000004,0.25,1
Racing,0.14,0.09,0.0,0.020000000000000004,0.25,2
Simulation,0.23,0.0,0.0,0.020000000000000004,0.25,1
Platform,0.22,0.010000000000000009,0.0,0.020000000000000004,0.25,2
Adventure,0.12,0.09,0.0,0.03,0.25,0
Sports,0.2,0.010000000000000009,0.03,0.020000000000000004,0.25,1
Racing,0.12,0.09,0.0,0.03,0.25,2
Platform,0.19,0.05,0.0,0.010000000000000002,0.25,2
Racing,0.12,0.09,0.0,0.03,0.25,2
Racing,0.14,0.09,0.0,0.020000000000000004,0.25,2
Action,0.18,0.04000000000000001,0.0,0.03,0.25,0
Strategy,0.01999999999999999,0.22,0.0,0.010000000000000002,0.25,1
Strategy,0.14,0.09,0.0,0.020000000000000004,0.25,1
Puzzle,0.05999999999999997,0.16,0.0,0.03,0.25,2
Role-Playing,0.0,0.0,0.25,6.938893903907228e-18,0.25,1
Racing,0.08000000000000002,0.12,0.0,0.05,0.25,2
Misc,0.18,0.04000000000000001,0.0,0.03,0.25,2
Action,0.05999999999999997,0.16,0.0,0.03,0.25,0
Shooter,0.14,0.09,0.0,0.020000000000000004,0.25,1
Platform,0.04999999999999999,0.03,0.15,0.020000000000000004,0.25,2
Misc,0.19,0.05,0.0,0.010000000000000002,0.25,2
Racing,0.12,0.11,0.0,0.020000000000000004,0.25,2
Role-Playing,0.12,0.09,0.0,0.03,0.25,1
Racing,0.0,0.0,0.23,0.020000000000000004,0.25,2
Adventure,0.22,0.010000000000000009,0.0,0.020000000000000004,0.25,0
Action,0.18,0.07000000000000002,0.0,6.938893903907228e-18,0.25,0
Sports,0.23,0.0,0.0,0.020000000000000004,0.25,1
Role-Playing,0.19,0.05,0.0,0.010000000000000002,0.25,1
Misc,0.18,0.07000000000000002,0.0,6.938893903907228e-18,0.25,2
Racing,0.02999999999999997,0.14,0.0,0.08,0.25,2
Shooter,0.21,0.010000000000000009,0.0,0.020000000000000004,0.25,1
Sports,0.19,0.05,0.0,0.010000000000000002,0.25,1
Adventure,0.040000000000000036,0.19,0.0,0.020000000000000004,0.25,0
Action,0.07,0.14,0.0,0.03,0.25,0
Racing,0.10999999999999999,0.04000000000000001,0.1,0.010000000000000002,0.25,2
Shooter,0.08000000000000002,0.03,0.12,0.010000000000000002,0.25,1
Adventure,0.12,0.09,0.0,0.03,0.25,0
Simulation,0.13,0.1,0.0,0.020000000000000004,0.25,1
Adventure,0.12,0.09,0.0,0.03,0.24,0
Role-Playing,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Role-Playing,0.12,0.09,0.0,0.03,0.24,1
Action,0.16000000000000003,0.07000000000000002,0.0,0.020000000000000004,0.24,0
Simulation,0.18,0.06,0.0,6.938893903907228e-18,0.24,1
Sports,0.0,0.0,0.23,0.020000000000000004,0.24,1
Shooter,0.22,0.010000000000000009,0.0,0.020000000000000004,0.24,1
Racing,0.12,0.1,0.0,0.020000000000000004,0.24,2
Action,0.02999999999999997,0.16,0.0,0.05,0.24,0
Role-Playing,0.10999999999999999,0.0,0.12,0.010000000000000002,0.24,1
Adventure,0.23,0.0,0.0,0.020000000000000004,0.24,0
Racing,0.21,0.01999999999999999,0.0,0.020000000000000004,0.24,2
Action,0.0,0.0,0.24,6.938893903907228e-18,0.24,0
Strategy,0.14,0.09,0.0,0.020000000000000004,0.24,1
Adventure,0.12,0.1,0.0,0.020000000000000004,0.24,0
Sports,0.040000000000000036,0.03,0.16000000000000003,0.020000000000000004,0.24,1
Action,0.14,0.09,0.0,0.020000000000000004,0.24,0
Sports,0.23,0.0,0.0,0.020000000000000004,0.24,1
Shooter,0.14,0.09,0.0,0.020000000000000004,0.24,1
Strategy,0.16000000000000003,0.06,0.0,0.020000000000000004,0.24,1
Misc,0.16000000000000003,0.07000000000000002,0.0,0.020000000000000004,0.24,2
Sports,0.22,0.0,0.0,0.020000000000000004,0.24,1
Adventure,0.10999999999999999,0.03,0.06,0.05,0.24,0
Shooter,0.10999999999999999,0.1,0.0,0.03,0.24,1
Misc,0.08000000000000002,0.0,0.16000000000000003,6.938893903907228e-18,0.24,2
Action,0.2,0.01999999999999999,0.0,0.020000000000000004,0.24,0
Misc,0.12,0.09,0.0,0.03,0.24,2
Simulation,0.0,0.0,0.23,0.020000000000000004,0.24,1
Sports,0.12,0.09,0.0,0.03,0.24,1
Simulation,0.1,0.06,0.08,0.010000000000000002,0.24,1
Sports,0.23,0.0,0.0,0.020000000000000004,0.24,1
Racing,0.18,0.05,0.0,0.010000000000000002,0.24,2
Sports,0.0,0.0,0.23,0.020000000000000004,0.24,1
Platform,0.12,0.09,0.0,0.03,0.24,2
Action,0.22,0.0,0.0,0.020000000000000004,0.24,0
Fighting,0.10999999999999999,0.08,0.020000000000000004,0.03,0.24,0
Sports,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Adventure,0.1,0.12,0.0,0.020000000000000004,0.24,0
Shooter,0.12,0.09,0.0,0.03,0.24,1
Adventure,0.10999999999999999,0.010000000000000009,0.12,0.010000000000000002,0.24,0
Simulation,0.19,0.05,0.0,0.010000000000000002,0.24,1
Action,0.14,0.04000000000000001,0.05,0.010000000000000002,0.24,0
Platform,0.17,0.06,0.0,6.938893903907228e-18,0.24,2
Fighting,0.040000000000000036,0.03,0.16000000000000003,0.020000000000000004,0.24,0
Action,0.13,0.09,0.0,0.020000000000000004,0.24,0
Sports,0.05999999999999997,0.13,0.0,0.05,0.24,1
Action,0.13,0.09,0.0,0.020000000000000004,0.24,0
Racing,0.18,0.05,0.0,0.010000000000000002,0.24,2
Role-Playing,0.04999999999999999,0.0,0.18,0.010000000000000002,0.24,1
Misc,0.21,0.010000000000000009,0.0,0.020000000000000004,0.24,2
Sports,0.15,0.07000000000000002,0.0,0.020000000000000004,0.24,1
Action,0.21,0.01999999999999999,0.0,0.020000000000000004,0.24,0
Misc,0.21,0.010000000000000009,0.0,0.020000000000000004,0.24,2
Racing,0.08000000000000002,0.15,0.0,0.020000000000000004,0.24,2
Platform,0.1,0.12,0.0,0.020000000000000004,0.24,2
Sports,0.23,0.0,0.0,0.020000000000000004,0.24,1
Role-Playing,0.04999999999999999,0.0,0.18,0.010000000000000002,0.24,1
Misc,0.2,0.01999999999999999,0.0,0.020000000000000004,0.24,2
Racing,0.18,0.05,0.0,0.010000000000000002,0.24,2
Misc,0.17,0.05,0.0,0.020000000000000004,0.24,2
Misc,0.12,0.09,0.0,0.03,0.24,2
Fighting,0.14,0.05,0.009999999999999995,0.04,0.24,0
Shooter,0.18,0.05,0.0,0.010000000000000002,0.24,1
Platform,0.1,0.09,0.0,0.05,0.24,2
Shooter,0.0,0.19,0.0,0.05,0.24,1
Action,0.19,0.05,0.0,0.010000000000000002,0.24,0
Role-Playing,0.16000000000000003,0.010000000000000009,0.05,0.020000000000000004,0.24,1
Misc,0.22,0.0,0.0,0.020000000000000004,0.24,2
Role-Playing,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Sports,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Racing,0.19,0.05,0.0,0.010000000000000002,0.24,2
Adventure,0.16000000000000003,0.06,0.0,0.020000000000000004,0.24,0
Sports,0.01999999999999999,0.21,0.0,0.010000000000000002,0.24,1
Misc,0.0,0.0,0.24,6.938893903907228e-18,0.24,2
Action,0.18,0.05,0.0,0.010000000000000002,0.24,0
Role-Playing,0.16000000000000003,0.0,0.06,0.010000000000000002,0.24,1
Action,0.17,0.05,0.0,0.020000000000000004,0.24,0
Fighting,0.18,0.05,0.0,0.010000000000000002,0.24,0
Simulation,0.22,0.0,0.0,0.020000000000000004,0.24,1
Sports,0.09,0.11,0.0,0.04,0.24,1
Role-Playing,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Puzzle,0.17,0.06,0.0,6.938893903907228e-18,0.24,2
Racing,0.12,0.09,0.0,0.03,0.24,2
Misc,0.22,0.0,0.0,0.020000000000000004,0.24,2
Racing,0.12,0.09,0.0,0.03,0.24,2
Role-Playing,0.15,0.0,0.07,0.010000000000000002,0.24,1
Role-Playing,0.19,0.05,0.0,0.010000000000000002,0.24,1
Sports,0.21,0.0,0.009999999999999995,0.020000000000000004,0.24,1
Action,0.2,0.01999999999999999,0.0,0.020000000000000004,0.24,0
Sports,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Racing,0.18,0.03,0.0,0.03,0.24,2
Action,0.19,0.03,0.0,0.020000000000000004,0.24,0
Action,0.22,0.010000000000000009,0.0,6.938893903907228e-18,0.24,0
Action,0.19,0.05,0.0,6.938893903907228e-18,0.24,0
Misc,0.19,0.05,0.0,6.938893903907228e-18,0.24,2
Misc,0.19,0.05,0.0,6.938893903907228e-18,0.24,2
Racing,0.19,0.05,0.0,6.938893903907228e-18,0.24,2
Fighting,0.19,0.05,0.0,6.938893903907228e-18,0.24,0
Action,0.19,0.05,0.0,6.938893903907228e-18,0.24,0
Misc,0.21,0.01999999999999999,0.0,0.020000000000000004,0.24,2
Sports,0.12,0.09,0.0,0.03,0.24,1
Action,0.0,0.0,0.24,6.938893903907228e-18,0.24,0
Action,0.12,0.1,0.0,0.020000000000000004,0.24,0
Sports,0.18,0.05,0.0,0.010000000000000002,0.24,1
Platform,0.13,0.09,0.0,0.020000000000000004,0.24,2
Action,0.19,0.05,0.0,0.010000000000000002,0.24,0
Sports,0.0,0.23,0.0,0.010000000000000002,0.24,1
Action,0.22,0.0,0.0,0.020000000000000004,0.24,0
Sports,0.17,0.06,0.0,6.938893903907228e-18,0.24,1
Racing,0.22,0.0,0.0,0.020000000000000004,0.24,2
Puzzle,0.22,0.0,0.0,0.020000000000000004,0.24,2
Adventure,0.13,0.08,0.0,0.020000000000000004,0.24,0
Platform,0.0,0.0,0.23,0.010000000000000002,0.24,2
Shooter,0.13,0.09,0.0,0.020000000000000004,0.24,1
Action,0.0,0.0,0.24,6.938893903907228e-18,0.24,0
Misc,0.15,0.06,0.0,0.03,0.24,2
Action,0.09,0.13,0.0,0.020000000000000004,0.24,0
Action,0.08000000000000002,0.07000000000000002,0.06,0.03,0.24,0
Platform,0.18,0.05,0.0,0.010000000000000002,0.24,2
Simulation,0.12,0.09,0.0,0.03,0.24,1
Racing,0.08000000000000002,0.14,0.0,0.020000000000000004,0.24,2
Role-Playing,0.18,0.04000000000000001,0.0,0.020000000000000004,0.24,1
Misc,0.22,0.010000000000000009,0.0,6.938893903907228e-18,0.24,2
Role-Playing,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Action,0.18,0.05,0.0,0.020000000000000004,0.24,0
Adventure,0.16000000000000003,0.06,0.0,0.020000000000000004,0.24,0
Platform,0.09,0.08,0.06,0.020000000000000004,0.24,2
Racing,0.18,0.05,0.0,0.010000000000000002,0.24,2
Racing,0.13,0.09,0.0,0.020000000000000004,0.24,2
Role-Playing,0.19,0.0,0.03,0.020000000000000004,0.24,1
Adventure,0.07,0.14,0.0,0.03,0.24,0
Action,0.17,0.06,0.0,6.938893903907228e-18,0.24,0
Adventure,0.17,0.06,0.0,6.938893903907228e-18,0.24,0
Misc,0.19,0.03,0.0,0.020000000000000004,0.24,2
Puzzle,0.0,0.24,0.0,6.938893903907228e-18,0.24,2
Action,0.15,0.06,0.009999999999999995,0.020000000000000004,0.24,0
Action,0.12,0.1,0.0,0.020000000000000004,0.24,0
Action,0.16000000000000003,0.01999999999999999,0.04,0.020000000000000004,0.24,0
Misc,0.12,0.09,0.0,0.03,0.24,2
Action,0.13,0.09,0.0,0.020000000000000004,0.24,0
Role-Playing,0.12,0.09,0.0,0.03,0.24,1
Sports,0.12,0.07000000000000002,0.0,0.05,0.24,1
Misc,0.22,0.0,0.0,0.020000000000000004,0.24,2
Puzzle,0.0,0.18,0.0,0.05,0.24,2
Role-Playing,0.040000000000000036,0.14,0.009999999999999995,0.05,0.24,1
Misc,0.12,0.1,0.0,0.020000000000000004,0.24,2
Misc,0.05999999999999997,0.06,0.11,0.010000000000000002,0.24,2
Sports,0.13,0.09,0.0,0.020000000000000004,0.24,1
Action,0.13,0.01999999999999999,0.04,0.04,0.24,0
Role-Playing,0.16000000000000003,0.06,0.0,0.020000000000000004,0.24,1
Action,0.13,0.09,0.0,0.020000000000000004,0.24,0
Misc,0.16000000000000003,0.05,0.0,0.020000000000000004,0.24,2
Action,0.09,0.1,0.0,0.05,0.24,0
Racing,0.1,0.11,0.0,0.03,0.24,2
Puzzle,0.0,0.21,0.0,0.020000000000000004,0.24,2
Shooter,0.13,0.09,0.0,0.020000000000000004,0.24,1
Action,0.17,0.05,0.0,0.020000000000000004,0.24,0
Role-Playing,0.08000000000000002,0.010000000000000009,0.13,0.010000000000000002,0.24,1
Sports,0.18,0.05,0.0,0.010000000000000002,0.24,1
Action,0.17,0.06,0.0,6.938893903907228e-18,0.24,0
Role-Playing,0.0,0.0,0.24,6.938893903907228e-18,0.24,1
Misc,0.13,0.09,0.0,0.020000000000000004,0.24,2
Action,0.22,0.010000000000000009,0.0,6.938893903907228e-18,0.24,0
Shooter,0.22,0.010000000000000009,0.0,6.938893903907228e-18,0.24,1
Puzzle,0.10999999999999999,0.1,0.0,0.020000000000000004,0.24,2
Action,0.16000000000000003,0.05,0.0,0.020000000000000004,0.24,0
Shooter,0.1,0.12,0.0,0.020000000000000004,0.24,1
Role-Playing,0.09,0.0,0.13,0.010000000000000002,0.24,1
Racing,0.22,0.0,0.0,0.010000000000000002,0.24,2
Action,0.13,0.06,0.0,0.04,0.24,0
Role-Playing,0.17,0.010000000000000009,0.04,0.020000000000000004,0.24,1
Adventure,0.1,0.09,0.009999999999999995,0.04,0.24,0
Action,0.14,0.07000000000000002,0.009999999999999995,0.020000000000000004,0.24,0
Role-Playing,0.16000000000000003,0.06,0.0,0.020000000000000004,0.24,1
Racing,0.12,0.09,0.0,0.03,0.24,2
Action,0.12,0.08,0.0,0.04,0.22999999999999998,0
Misc,0.16000000000000003,0.05,0.0,0.020000000000000004,0.22999999999999998,2
Racing,0.18,0.03,0.0,0.020000000000000004,0.22999999999999998,2
Action,0.12,0.09,0.0,0.020000000000000004,0.22999999999999998,0
Role-Playing,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Platform,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,2
Misc,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,2
Misc,0.16000000000000003,0.06,0.0,0.020000000000000004,0.22999999999999998,2
Simulation,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Role-Playing,0.09,0.010000000000000009,0.12,0.010000000000000002,0.22999999999999998,1
Action,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Fighting,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,0
Platform,0.0,0.21,0.0,0.020000000000000004,0.22999999999999998,2
Misc,0.0,0.22,0.0,0.020000000000000004,0.22999999999999998,2
Racing,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,2
Strategy,0.0,0.0,0.23,0.010000000000000002,0.22999999999999998,1
Racing,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,2
Action,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,0
Action,0.07,0.11,0.0,0.05,0.22999999999999998,0
Action,0.18,0.04000000000000001,0.0,0.020000000000000004,0.22999999999999998,0
Action,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,0
Misc,0.17,0.05,0.0,0.020000000000000004,0.22999999999999998,2
Action,0.0,0.09,0.11,0.03,0.22999999999999998,0
Action,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Puzzle,0.15,0.010000000000000009,0.06,0.010000000000000002,0.22999999999999998,2
Sports,0.10999999999999999,0.1,0.009999999999999995,0.020000000000000004,0.22999999999999998,1
Action,0.16000000000000003,0.05,0.0,0.020000000000000004,0.22999999999999998,0
Role-Playing,0.14,0.01999999999999999,0.05,0.020000000000000004,0.22999999999999998,1
Simulation,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.17,0.03,0.0,0.03,0.22999999999999998,1
Sports,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Puzzle,0.13,0.01999999999999999,0.08,6.938893903907228e-18,0.22999999999999998,2
Action,0.14,0.06,0.0,0.04,0.22999999999999998,0
Strategy,0.09,0.13,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.19,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.08000000000000002,0.13,0.0,0.03,0.22999999999999998,1
Sports,0.17,0.05,0.0,0.010000000000000002,0.22999999999999998,1
Misc,0.0,0.19,0.0,0.05,0.22999999999999998,2
Racing,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,2
Racing,0.17,0.05,0.0,0.010000000000000002,0.22999999999999998,2
Action,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Misc,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,2
Shooter,0.14,0.07000000000000002,0.0,0.03,0.22999999999999998,1
Misc,0.13,0.06,0.0,0.04,0.22999999999999998,2
Racing,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,2
Racing,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,2
Misc,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,2
Action,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,0
Sports,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Action,0.21,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,0
Role-Playing,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Sports,0.22,0.010000000000000009,0.0,6.938893903907228e-18,0.22999999999999998,1
Misc,0.2,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,2
Role-Playing,0.09,0.1,0.0,0.04,0.22999999999999998,1
Shooter,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,1
Action,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,0
Adventure,0.2,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,0
Misc,0.22,0.0,0.0,0.020000000000000004,0.22999999999999998,2
Strategy,0.10999999999999999,0.1,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,1
Simulation,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Simulation,0.16000000000000003,0.010000000000000009,0.0,0.06,0.22999999999999998,1
Action,0.17,0.05,0.0,0.010000000000000002,0.22999999999999998,0
Adventure,0.14,0.06,0.0,0.03,0.22999999999999998,0
Sports,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,1
Action,0.16000000000000003,0.05,0.0,0.020000000000000004,0.22999999999999998,0
Fighting,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,0
Fighting,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Role-Playing,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Platform,0.18,0.05,0.0,0.010000000000000002,0.22999999999999998,2
Sports,0.21,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Action,0.1,0.11,0.0,0.020000000000000004,0.22999999999999998,0
Misc,0.19,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,2
Action,0.21,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,0
Strategy,0.19,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,1
Simulation,0.2,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,1
Shooter,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,1
Sports,0.21,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Misc,0.17,0.06,0.0,6.938893903907228e-18,0.22999999999999998,2
Sports,0.0,0.16,0.0,0.07,0.22999999999999998,1
Simulation,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,1
Adventure,0.0,0.12,0.09,0.020000000000000004,0.22999999999999998,0
Strategy,0.0,0.03,0.18,0.010000000000000002,0.22999999999999998,1
Action,0.13,0.06,0.020000000000000004,0.020000000000000004,0.22999999999999998,0
Fighting,0.13,0.08,0.0,0.020000000000000004,0.22999999999999998,0
Simulation,0.21,0.0,0.0,0.010000000000000002,0.22999999999999998,1
Sports,0.17,0.06,0.0,6.938893903907228e-18,0.22999999999999998,1
Misc,0.15,0.06,0.0,0.020000000000000004,0.22999999999999998,2
Racing,0.15,0.05,0.0,0.03,0.22999999999999998,2
Fighting,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Action,0.13,0.09,0.0,0.020000000000000004,0.22999999999999998,0
Role-Playing,0.21,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Racing,0.08000000000000002,0.13,0.0,0.020000000000000004,0.22999999999999998,2
Sports,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,1
Shooter,0.0,0.22,0.0,0.010000000000000002,0.22999999999999998,1
Action,0.17,0.05,0.0,0.010000000000000002,0.22999999999999998,0
Action,0.13,0.07000000000000002,0.0,0.03,0.22999999999999998,0
Action,0.08000000000000002,0.12,0.0,0.03,0.22999999999999998,0
Sports,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,1
Sports,0.21,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Platform,0.16000000000000003,0.06,0.0,6.938893903907228e-18,0.22999999999999998,2
Sports,0.15,0.04000000000000001,0.0,0.04,0.22999999999999998,1
Puzzle,0.19,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,2
Role-Playing,0.0,0.19,0.0,0.04,0.22999999999999998,1
Action,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Action,0.2,0.01999999999999999,0.0,0.020000000000000004,0.22999999999999998,0
Action,0.2,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,0
Adventure,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Sports,0.21,0.010000000000000009,0.0,0.020000000000000004,0.22999999999999998,1
Puzzle,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,2
Sports,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Action,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Misc,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,2
Fighting,0.15,0.06,0.0,0.020000000000000004,0.22999999999999998,0
Action,0.09,0.0,0.13,0.010000000000000002,0.22999999999999998,0
Action,0.10999999999999999,0.09,0.0,0.03,0.22999999999999998,0
Sports,0.01999999999999999,0.14,0.0,0.07,0.22999999999999998,1
Misc,0.22,0.0,0.0,0.010000000000000002,0.22999999999999998,2
Adventure,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Action,0.13,0.09,0.0,0.010000000000000002,0.22999999999999998,0
Adventure,0.16000000000000003,0.06,0.0,6.938893903907228e-18,0.22999999999999998,0
Simulation,0.21,0.0,0.0,0.020000000000000004,0.22999999999999998,1
Fighting,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,0
Sports,0.0,0.0,0.23,6.938893903907228e-18,0.22999999999999998,1
Sports,0.14,0.010000000000000009,0.07,0.010000000000000002,0.22999999999999998,1
